Date,Close,High,Low,Open,Volume,log_return
2005-05-10,1166.219970703125,1178.8399658203125,1162.97998046875,1178.8399658203125,1889660000,-0.01076315086971956
2005-05-11,1171.1099853515625,1171.77001953125,1157.7099609375,1166.219970703125,1834970000,0.004184280247109813
2005-05-12,1159.3599853515625,1173.3699951171875,1157.760009765625,1171.1099853515625,1995290000,-0.010083888412137035
2005-05-13,1154.050048828125,1163.75,1146.1800537109375,1159.3599853515625,2188590000,-0.004590579075786052
2005-05-16,1165.68994140625,1165.75,1153.6400146484375,1154.050048828125,1856860000,0.010035599091202397
2005-05-17,1173.800048828125,1174.3499755859375,1159.8599853515625,1165.68994140625,1887260000,0.006933254635373273
2005-05-18,1185.56005859375,1187.9000244140625,1173.800048828125,1173.800048828125,2266320000,0.009968895481321639
2005-05-19,1191.0799560546875,1191.0899658203125,1184.489990234375,1185.56005859375,1775860000,0.004645135445231884
2005-05-20,1189.280029296875,1191.219970703125,1185.18994140625,1191.0799560546875,1631750000,-0.0015123150380106515
2005-05-23,1193.8599853515625,1197.43994140625,1188.760009765625,1189.280029296875,1681170000,0.0038436362656395443
2005-05-24,1194.0699462890625,1195.2900390625,1189.8699951171875,1193.8599853515625,1681000000,0.00017585184159638718
2005-05-25,1190.010009765625,1194.0699462890625,1185.9599609375,1194.0699462890625,1742180000,-0.0034058760803961736
2005-05-26,1197.6199951171875,1198.949951171875,1190.010009765625,1190.010009765625,1654110000,0.00637453131772754
2005-05-27,1198.780029296875,1199.56005859375,1195.280029296875,1197.6199951171875,1381430000,0.0009681474365535906
2005-05-31,1191.5,1198.780029296875,1191.5,1198.780029296875,1840680000,-0.006091379853434456
2005-06-01,1202.219970703125,1205.6400146484375,1191.030029296875,1191.5,1810100000,0.008956805725932198
2005-06-02,1204.2900390625,1204.6700439453125,1198.4200439453125,1202.27001953125,1813790000,0.001720390824511472
2005-06-03,1196.02001953125,1205.0899658203125,1194.550048828125,1204.2900390625,1627520000,-0.006890819980251237
2005-06-06,1197.510009765625,1198.780029296875,1192.75,1196.02001953125,1547120000,0.001245015026845047
2005-06-07,1197.260009765625,1208.8499755859375,1197.260009765625,1197.510009765625,1851370000,-0.00020878831693162237
2005-06-08,1194.6700439453125,1201.969970703125,1193.3299560546875,1197.260009765625,1715490000,-0.002165587433034947
2005-06-09,1200.9300537109375,1201.8599853515625,1191.0899658203125,1194.6700439453125,1824120000,0.005226267957247287
2005-06-10,1198.1099853515625,1202.7900390625,1192.6400146484375,1200.9300537109375,1664180000,-0.0023509984096796743
2005-06-13,1200.8199462890625,1206.030029296875,1194.510009765625,1198.1099853515625,1661350000,0.0022593090815211927
2005-06-14,1203.9100341796875,1207.530029296875,1200.1800537109375,1200.8199462890625,1698150000,0.0025700096198286804
2005-06-15,1206.5799560546875,1208.0799560546875,1198.6600341796875,1203.9100341796875,1840440000,0.0022152533117078253
2005-06-16,1210.9599609375,1212.0999755859375,1205.469970703125,1206.550048828125,1776040000,0.003623526250350597
2005-06-17,1216.9599609375,1219.550048828125,1210.9300537109375,1210.9300537109375,2407370000,0.004942512444624592
2005-06-20,1216.0999755859375,1219.0999755859375,1210.6500244140625,1216.9599609375,1714530000,-0.0007069167302181835
2005-06-21,1213.6099853515625,1217.1300048828125,1211.8599853515625,1216.0999755859375,1720700000,-0.002049620033747776
2005-06-22,1213.8800048828125,1219.5899658203125,1211.68994140625,1213.6099853515625,1823250000,0.0002224680912793435
2005-06-23,1200.72998046875,1216.449951171875,1200.719970703125,1213.8800048828125,2029920000,-0.010892156085218305
2005-06-24,1191.5699462890625,1200.9000244140625,1191.449951171875,1200.72998046875,2418800000,-0.007657968670771707
2005-06-27,1190.68994140625,1194.3299560546875,1188.300048828125,1191.5699462890625,1738620000,-0.0007387984219396944
2005-06-28,1201.5699462890625,1202.5400390625,1190.68994140625,1190.68994140625,1772410000,0.009096068495660192
2005-06-29,1199.8499755859375,1204.0699462890625,1198.699951171875,1201.5699462890625,1769280000,-0.0014324616711678033
2005-06-30,1191.3299560546875,1203.27001953125,1190.510009765625,1199.8499755859375,2109490000,-0.007126235441053447
2005-07-01,1194.43994140625,1197.8900146484375,1191.3299560546875,1191.3299560546875,1593820000,0.0026071140527265412
2005-07-05,1204.989990234375,1206.3399658203125,1192.489990234375,1194.43994140625,1805820000,0.008793852803795384
2005-07-06,1194.93994140625,1206.1099853515625,1194.780029296875,1204.989990234375,1883470000,-0.008375334165637524
2005-07-07,1197.8699951171875,1198.4599609375,1183.550048828125,1194.93994140625,1952440000,0.0024490496555651634
2005-07-08,1211.8599853515625,1212.72998046875,1197.199951171875,1197.8699951171875,1900810000,0.01161138179782478
2005-07-11,1219.43994140625,1220.030029296875,1211.8599853515625,1211.8599853515625,1846300000,0.0062353315852996275
2005-07-12,1222.2099609375,1225.5400390625,1216.5999755859375,1219.43994140625,1932010000,0.0022689745298750826
2005-07-13,1223.2900390625,1224.4599609375,1219.6400146484375,1222.2099609375,1812500000,0.0008833189083851104
2005-07-14,1226.5,1233.1600341796875,1223.2900390625,1223.2900390625,2048710000,0.002620602356418461
2005-07-15,1227.9200439453125,1229.530029296875,1223.5,1226.5,1716400000,0.0011571320950246463
2005-07-18,1221.1300048828125,1227.9200439453125,1221.1300048828125,1227.9200439453125,1582100000,-0.005545053245331578
2005-07-19,1229.3499755859375,1230.3399658203125,1221.1300048828125,1221.1300048828125,2041280000,0.006708890992640744
2005-07-20,1235.199951171875,1236.56005859375,1222.9100341796875,1229.3499755859375,2063340000,0.004747306199091748
2005-07-21,1227.0400390625,1235.8299560546875,1224.699951171875,1235.199951171875,2129840000,-0.006628063888680194
2005-07-22,1233.6800537109375,1234.18994140625,1226.1500244140625,1227.0400390625,1766990000,0.005396819235282299
2005-07-25,1229.030029296875,1238.3599853515625,1228.1500244140625,1233.6800537109375,1717580000,-0.003776351891558406
2005-07-26,1231.1600341796875,1234.4200439453125,1229.030029296875,1229.030029296875,1934180000,0.001731577935090858
2005-07-27,1236.7900390625,1237.6400146484375,1230.1500244140625,1231.1600341796875,1945800000,0.004562502872513562
2005-07-28,1243.719970703125,1245.1500244140625,1235.81005859375,1236.7900390625,2001680000,0.00558752002041879
2005-07-29,1234.1800537109375,1245.0400390625,1234.1800537109375,1243.719970703125,1789600000,-0.007700039576876157
2005-08-01,1235.3499755859375,1239.0999755859375,1233.800048828125,1234.1800537109375,1716870000,0.0009474855123392279
2005-08-02,1244.1199951171875,1244.68994140625,1235.3499755859375,1235.3499755859375,2043120000,0.007074137786163408
2005-08-03,1245.0400390625,1245.8599853515625,1240.5699462890625,1244.1199951171875,1999980000,0.0007392405265853752
2005-08-04,1235.8599853515625,1245.0400390625,1235.1500244140625,1245.0400390625,1981220000,-0.007400617130228752
2005-08-05,1226.4200439453125,1235.8599853515625,1225.6199951171875,1235.8599853515625,1930280000,-0.007667679991179147
2005-08-08,1223.1300048828125,1232.280029296875,1222.6700439453125,1226.4200439453125,1804140000,-0.002686241126164497
2005-08-09,1231.3800048828125,1234.1099853515625,1223.1300048828125,1223.1300048828125,1897520000,0.006722344610712961
2005-08-10,1229.1300048828125,1242.68994140625,1226.5799560546875,1231.3800048828125,2172320000,-0.0018288896352600188
2005-08-11,1237.81005859375,1237.81005859375,1228.3299560546875,1229.1300048828125,1941560000,0.007037130459696324
2005-08-12,1230.3900146484375,1237.81005859375,1225.8699951171875,1237.81005859375,1709300000,-0.006012532273180849
2005-08-15,1233.8699951171875,1236.239990234375,1226.199951171875,1230.4000244140625,1562880000,0.002824363312543445
2005-08-16,1219.3399658203125,1233.8699951171875,1219.050048828125,1233.8699951171875,1820410000,-0.011845866793172682
2005-08-17,1220.239990234375,1225.6300048828125,1218.0699462890625,1219.3399658203125,1859150000,0.0007378519836267019
2005-08-18,1219.02001953125,1222.6400146484375,1215.9300537109375,1220.239990234375,1808170000,-0.0010002794289758986
2005-08-19,1219.7099609375,1225.0799560546875,1219.02001953125,1219.02001953125,1558790000,0.0005658202672560684
2005-08-22,1221.72998046875,1228.9599609375,1216.469970703125,1219.7099609375,1621330000,0.0016547775416798668
2005-08-23,1217.5899658203125,1223.0400390625,1214.43994140625,1221.72998046875,1678620000,-0.0033944039442890712
2005-08-24,1209.5899658203125,1224.1500244140625,1209.3699951171875,1217.5699462890625,1930800000,-0.0065920361862354246
2005-08-25,1212.3699951171875,1213.72998046875,1209.5699462890625,1209.5899658203125,1571110000,0.0022956866031227587
2005-08-26,1205.0999755859375,1212.4000244140625,1204.22998046875,1212.4000244140625,1541090000,-0.006014586766805522
2005-08-29,1212.280029296875,1214.280029296875,1201.530029296875,1205.0999755859375,1599450000,0.005940377442203705
2005-08-30,1208.4100341796875,1212.280029296875,1201.0699462890625,1212.280029296875,1916470000,-0.0031974340479844683
2005-08-31,1220.3299560546875,1220.3599853515625,1204.4000244140625,1208.4100341796875,2365510000,0.009815803774647127
2005-09-01,1221.5899658203125,1227.2900390625,1216.1800537109375,1220.3299560546875,2229860000,0.001031982962391605
2005-09-02,1218.02001953125,1224.449951171875,1217.75,1221.5899658203125,1640160000,-0.0029266553741290357
2005-09-06,1233.3900146484375,1233.6099853515625,1218.02001953125,1218.02001953125,1932090000,0.012539882199711907
2005-09-07,1236.3599853515625,1237.06005859375,1230.9300537109375,1233.3900146484375,2067700000,0.0024050791657059738
2005-09-08,1231.6700439453125,1236.3599853515625,1229.510009765625,1236.3599853515625,1955380000,-0.003800559147012175
2005-09-09,1241.47998046875,1243.1300048828125,1231.6700439453125,1231.6700439453125,1992560000,0.007933192791395705
2005-09-12,1240.56005859375,1242.5999755859375,1239.1500244140625,1241.47998046875,1938050000,-0.0007412627537386357
2005-09-13,1231.199951171875,1240.5699462890625,1231.199951171875,1240.5699462890625,2082360000,-0.007573673921888471
2005-09-14,1227.1600341796875,1234.739990234375,1226.1600341796875,1231.199951171875,1986750000,-0.003286679455365361
2005-09-15,1227.72998046875,1231.8800048828125,1224.8499755859375,1227.1600341796875,2079340000,0.00046433550660279635
2005-09-16,1237.9100341796875,1237.949951171875,1228.4200439453125,1228.4200439453125,3152470000,0.008257581395948801
2005-09-19,1231.02001953125,1237.9100341796875,1227.6500244140625,1237.9100341796875,2076540000,-0.005581391440806683
2005-09-20,1221.3399658203125,1236.489990234375,1220.0699462890625,1231.02001953125,2319250000,-0.007894521231179437
2005-09-21,1210.199951171875,1221.52001953125,1209.8900146484375,1221.3399658203125,2548150000,-0.009162993799830817
2005-09-22,1214.6199951171875,1216.6400146484375,1205.3499755859375,1210.199951171875,2424720000,0.0036456717931691233
2005-09-23,1215.2900390625,1218.8299560546875,1209.800048828125,1214.6199951171875,1973020000,0.0005514969302322027
2005-09-26,1215.6300048828125,1222.56005859375,1211.8399658203125,1215.2900390625,2022220000,0.0002797013611169057
2005-09-27,1215.6600341796875,1220.1700439453125,1211.1099853515625,1215.6300048828125,1976270000,2.4702356686383468e-05
2005-09-28,1216.8900146484375,1220.97998046875,1212.719970703125,1215.6600341796875,2106980000,0.0010112684622163178
2005-09-29,1227.6800537109375,1228.699951171875,1211.5400390625,1216.8900146484375,2176120000,0.008827817434815387
2005-09-30,1228.81005859375,1229.5699462890625,1225.219970703125,1227.6800537109375,2097520000,0.0009200158851510246
2005-10-03,1226.699951171875,1233.3399658203125,1225.1500244140625,1228.81005859375,2097490000,-0.00171867183020373
2005-10-04,1214.469970703125,1229.8800048828125,1214.02001953125,1226.699951171875,2341420000,-0.01001985374354899
2005-10-05,1196.3900146484375,1214.469970703125,1196.25,1214.469970703125,2546780000,-0.014999041934534425
2005-10-06,1191.489990234375,1202.1400146484375,1181.9200439453125,1196.3900146484375,2792030000,-0.004104085030942367
2005-10-07,1195.9000244140625,1199.7099609375,1191.4599609375,1191.489990234375,2126080000,0.0036944438643394337
2005-10-10,1187.3299560546875,1196.52001953125,1186.1199951171875,1195.9000244140625,2195990000,-0.007192008635452506
2005-10-11,1184.8699951171875,1193.0999755859375,1183.1600341796875,1187.3299560546875,2299040000,-0.0020739919651937395
2005-10-12,1177.6800537109375,1190.02001953125,1173.6500244140625,1184.8699951171875,2491280000,-0.006086612731748998
2005-10-13,1176.8399658203125,1179.56005859375,1168.199951171875,1177.6800537109375,2351150000,-0.000713595908554969
2005-10-14,1186.5699462890625,1187.1300048828125,1175.43994140625,1176.8399658203125,2188940000,0.008233895771379748
2005-10-17,1190.0999755859375,1191.2099609375,1184.47998046875,1186.5699462890625,2054570000,0.0029705697541051387
2005-10-18,1178.1400146484375,1190.0999755859375,1178.1300048828125,1190.0999755859375,2197010000,-0.010100380589756442
2005-10-19,1195.760009765625,1195.760009765625,1170.550048828125,1178.1400146484375,2703590000,0.014845038560093757
2005-10-20,1177.800048828125,1197.300048828125,1173.300048828125,1195.760009765625,2617250000,-0.015133641676906876
2005-10-21,1179.5899658203125,1186.4599609375,1174.9200439453125,1177.800048828125,2470920000,0.0015185585117699072
2005-10-24,1199.3800048828125,1199.3900146484375,1179.5899658203125,1179.5899658203125,2197790000,0.016637869183025955
2005-10-25,1196.5400390625,1201.300048828125,1189.2900390625,1199.3800048828125,2312470000,-0.002370669386532537
2005-10-26,1191.3800048828125,1204.010009765625,1191.3800048828125,1196.5400390625,2467750000,-0.004321788096966069
2005-10-27,1178.9000244140625,1192.6500244140625,1178.8900146484375,1191.3800048828125,2395370000,-0.010530482171556279
2005-10-28,1198.4100341796875,1198.4100341796875,1178.9000244140625,1178.9000244140625,2379400000,0.016413885701011693
2005-10-31,1207.010009765625,1211.4300537109375,1198.4100341796875,1198.4100341796875,2567470000,0.0071505284498289785
2005-11-01,1202.760009765625,1207.3399658203125,1201.6600341796875,1207.010009765625,2457850000,-0.003527311213989366
2005-11-02,1214.760009765625,1215.1700439453125,1201.0699462890625,1202.760009765625,2648090000,0.009927610493678475
2005-11-03,1219.93994140625,1224.699951171875,1214.760009765625,1214.760009765625,2716630000,0.004255094722214066
2005-11-04,1220.1400146484375,1222.52001953125,1214.449951171875,1219.93994140625,2050510000,0.00016398908743909277
2005-11-07,1222.81005859375,1224.1800537109375,1217.2900390625,1220.1400146484375,1987580000,0.0021859186053234682
2005-11-08,1218.5899658203125,1222.81005859375,1216.0799560546875,1222.81005859375,1965050000,-0.003457112258799154
2005-11-09,1220.6500244140625,1226.5899658203125,1216.530029296875,1218.5899658203125,2214460000,0.0016890991389006485
2005-11-10,1230.9599609375,1232.4100341796875,1215.050048828125,1220.6500244140625,2378460000,0.008410797282881279
2005-11-11,1234.719970703125,1235.699951171875,1230.719970703125,1230.9599609375,1773140000,0.003049878965987544
2005-11-14,1233.760009765625,1237.199951171875,1231.780029296875,1234.719970703125,1899780000,-0.0007777749817605604
2005-11-15,1229.010009765625,1237.93994140625,1226.4100341796875,1233.760009765625,2359370000,-0.003857449824625265
2005-11-16,1231.2099609375,1232.239990234375,1227.1800537109375,1229.010009765625,2121580000,0.0017884187466490665
2005-11-17,1242.800048828125,1242.9599609375,1231.2099609375,1231.2099609375,2298040000,0.009369543885684766
2005-11-18,1248.27001953125,1249.5799560546875,1240.7099609375,1242.800048828125,2453290000,0.004391670522724698
2005-11-21,1254.8499755859375,1255.8900146484375,1246.9000244140625,1248.27001953125,2117350000,0.0052574157240390905
2005-11-22,1261.22998046875,1261.9000244140625,1251.4000244140625,1254.8499755859375,2291420000,0.005071395717316795
2005-11-23,1265.6099853515625,1270.6400146484375,1259.510009765625,1261.22998046875,1985400000,0.003466788026831465
2005-11-25,1268.25,1268.780029296875,1265.5400390625,1265.6099853515625,724940000,0.002083789648192422
2005-11-28,1257.4599609375,1268.43994140625,1257.1700439453125,1268.25,2016900000,-0.008544215188562845
2005-11-29,1257.47998046875,1266.1800537109375,1257.4599609375,1257.4599609375,2268340000,1.592048455771274e-05
2005-11-30,1249.47998046875,1260.9300537109375,1249.3900146484375,1257.47998046875,2374690000,-0.006382253629954912
2005-12-01,1264.6700439453125,1266.1700439453125,1249.47998046875,1249.47998046875,2614830000,0.012083804199621732
2005-12-02,1265.0799560546875,1266.8499755859375,1261.4200439453125,1264.6700439453125,2125580000,0.0003240732190632353
2005-12-05,1262.0899658203125,1265.0799560546875,1258.1199951171875,1265.0799560546875,2325840000,-0.0023662766825763436
2005-12-06,1263.699951171875,1272.8900146484375,1262.0899658203125,1262.0899658203125,2110740000,0.0012748372766701306
2005-12-07,1257.3699951171875,1264.8499755859375,1253.02001953125,1263.699951171875,2093830000,-0.005021653100799182
2005-12-08,1255.8399658203125,1263.3599853515625,1250.9100341796875,1257.3699951171875,2178300000,-0.0012175898629097086
2005-12-09,1259.3699951171875,1263.0799560546875,1254.239990234375,1255.8399658203125,1896290000,0.0028069478647455917
2005-12-12,1260.4300537109375,1263.8599853515625,1255.52001953125,1259.3699951171875,1876550000,0.0008413831540164259
2005-12-13,1267.4300537109375,1272.1099853515625,1258.56005859375,1260.4300537109375,2390020000,0.005538295312984911
2005-12-14,1272.739990234375,1275.800048828125,1267.0699462890625,1267.4300537109375,2145520000,0.004180778582455104
2005-12-15,1270.93994140625,1275.1700439453125,1267.739990234375,1272.739990234375,2180590000,-0.0014153110273098539
2005-12-16,1267.3199462890625,1275.239990234375,1267.3199462890625,1270.93994140625,2584190000,-0.002852345883930445
2005-12-19,1259.9200439453125,1270.510009765625,1259.280029296875,1267.3199462890625,2208810000,-0.005856130419099415
2005-12-20,1259.6199951171875,1263.8599853515625,1257.2099609375,1259.9200439453125,1996690000,-0.00023817746484796877
2005-12-21,1262.7900390625,1269.3699951171875,1259.6199951171875,1259.6199951171875,2065170000,0.0025135053946885194
2005-12-22,1268.1199951171875,1268.18994140625,1262.5,1262.7900390625,1888500000,0.004211895217280327
2005-12-23,1268.6600341796875,1269.760009765625,1265.9200439453125,1268.1199951171875,1285810000,0.00042576736210566876
2005-12-27,1256.5400390625,1271.8299560546875,1256.5400390625,1268.6600341796875,1540470000,-0.009599309229902498
2005-12-28,1258.1700439453125,1261.0999755859375,1256.5400390625,1256.5400390625,1422360000,0.001296376168455956
2005-12-29,1254.4200439453125,1260.6099853515625,1254.1800537109375,1258.1700439453125,1382540000,-0.0029849698145842487
2005-12-30,1248.2900390625,1254.4200439453125,1246.5899658203125,1254.4200439453125,1443500000,-0.004898703356058071
