Date,Close,High,Low,Open,Volume,log_return,vol_5d,vol_21d,vol_63d
2005-06-16,1210.9599609375,1212.0999755859375,1205.469970703125,1206.550048828125,1776040000,0.0036235262503505,0.036751354450015816,0.06934153236821668,0.11512531488482258
2005-06-17,1216.9599609375,1219.550048828125,1210.9300537109375,1210.9300537109375,2407370000,0.0049425124446245,0.018507444320758206,0.06353504978890102,0.11549140869438355
2005-06-20,1216.0999755859375,1219.0999755859375,1210.6500244140625,1216.9599609375,1714530000,-0.0007069167302181,0.03329326157625227,0.0626244833974788,0.11500988572325975
2005-06-21,1213.6099853515625,1217.1300048828125,1211.8599853515625,1216.0999755859375,1720700000,-0.0020496200337477,0.04647670761919196,0.06292194309320748,0.11306904089910773
2005-06-22,1213.8800048828125,1219.5899658203125,1211.68994140625,1213.6099853515625,1823250000,0.0002224680912793,0.04697862394161982,0.06207882177366213,0.113070633691241
2005-06-23,1200.72998046875,1216.449951171875,1200.719970703125,1213.8800048828125,2029920000,-0.0108921560852183,0.09168232108685281,0.07413242693466075,0.11533267555337086
2005-06-24,1191.5699462890625,1200.9000244140625,1191.449951171875,1200.72998046875,2418800000,-0.0076579686707717,0.07659555796889009,0.07814032120788465,0.11636768231288741
2005-06-27,1190.68994140625,1194.3299560546875,1188.300048828125,1191.5699462890625,1738620000,-0.0007387984219396,0.07650379759062335,0.07471019393280441,0.11528783181416219
2005-06-28,1201.5699462890625,1202.5400390625,1190.68994140625,1190.68994140625,1772410000,0.0090960684956601,0.12315170742340487,0.08142034470495248,0.11348323591619217
2005-06-29,1199.8499755859375,1204.0699462890625,1198.699951171875,1201.5699462890625,1769280000,-0.0014324616711678,0.12182849250596564,0.07849576926671141,0.11351828702203448
2005-06-30,1191.3299560546875,1203.27001953125,1190.510009765625,1199.8499755859375,2109490000,-0.0071262354410534,0.107199931956472,0.07596188683061289,0.11367227114002487
2005-07-01,1194.43994140625,1197.8900146484375,1191.3299560546875,1191.3299560546875,1593820000,0.0026071140527265,0.09450301357479297,0.07633982558434657,0.11366211717732784
2005-07-05,1204.989990234375,1206.3399658203125,1192.489990234375,1194.43994140625,1805820000,0.0087938528037953,0.1097518020598403,0.0788088336030027,0.1146399695986212
2005-07-06,1194.93994140625,1206.1099853515625,1194.780029296875,1204.989990234375,1883470000,-0.0083753341656375,0.11252644952243832,0.08429633176757528,0.11587242055138275
2005-07-07,1197.8699951171875,1198.4599609375,1183.550048828125,1194.93994140625,1952440000,0.0024490496555651,0.11516150310661022,0.08475558414170982,0.11536934353999281
2005-07-08,1211.8599853515625,1212.72998046875,1197.199951171875,1197.8699951171875,1900810000,0.0116113817978247,0.12211779930239458,0.0932786092762726,0.11632855894494226
2005-07-11,1219.43994140625,1220.030029296875,1211.8599853515625,1211.8599853515625,1846300000,0.0062353315852996,0.12331212258822395,0.09396123743110361,0.11690709285963889
2005-07-12,1222.2099609375,1225.5400390625,1216.5999755859375,1219.43994140625,1932010000,0.002268974529875,0.11630935303903946,0.09341485840874518,0.11651874683047644
2005-07-13,1223.2900390625,1224.4599609375,1219.6400146484375,1222.2099609375,1812500000,0.0008833189083851,0.0690438988977342,0.09329307869633775,0.1138134469297443
2005-07-14,1226.5,1233.1600341796875,1223.2900390625,1223.2900390625,2048710000,0.0026206023564184,0.06870307190437297,0.09330477104319367,0.11177123386484468
2005-07-15,1227.9200439453125,1229.530029296875,1223.5,1226.5,1716400000,0.0011571320950246,0.03399983760335716,0.0931866476604521,0.10581194678782023
2005-07-18,1221.1300048828125,1227.9200439453125,1221.1300048828125,1227.9200439453125,1582100000,-0.0055450532453315,0.05294748907913598,0.09512195737531765,0.10658447426137503
2005-07-19,1229.3499755859375,1230.3399658203125,1221.1300048828125,1221.1300048828125,2041280000,0.0067088909926407,0.07008093003022774,0.09637377982022924,0.10674448991622186
2005-07-20,1235.199951171875,1236.56005859375,1222.9100341796875,1229.3499755859375,2063340000,0.0047473061990917,0.0743417747528795,0.09737261244381673,0.10291290090819302
2005-07-21,1227.0400390625,1235.8299560546875,1224.699951171875,1235.199951171875,2129840000,-0.0066280638886801,0.0950898849998146,0.10027497103807782,0.09721721850701003
2005-07-22,1233.6800537109375,1234.18994140625,1226.1500244140625,1227.0400390625,1766990000,0.0053968192352822,0.1025628191838778,0.10167118604145751,0.09636003767023506
2005-07-25,1229.030029296875,1238.3599853515625,1228.1500244140625,1233.6800537109375,1717580000,-0.0037763518915584,0.09608568524789159,0.09409210946949882,0.09560536834421841
2005-07-26,1231.1600341796875,1234.4200439453125,1229.030029296875,1229.030029296875,1934180000,0.0017315779350908,0.08415737629016454,0.08852572455285643,0.09353284767196854
2005-07-27,1236.7900390625,1237.6400146484375,1230.1500244140625,1231.1600341796875,1945800000,0.0045625028725135,0.08354935693351886,0.08869849431223288,0.09361876504051586
2005-07-28,1243.719970703125,1245.1500244140625,1235.81005859375,1236.7900390625,2001680000,0.0055875200204187,0.06247808668165917,0.08585360656404208,0.09051210658860079
2005-07-29,1234.1800537109375,1245.0400390625,1234.1800537109375,1243.719970703125,1789600000,-0.0077000395768761,0.08999382235219025,0.09125672969087226,0.08972400595025169
2005-08-01,1235.3499755859375,1239.0999755859375,1233.800048828125,1234.1800537109375,1716870000,0.0009474855123392,0.08323227492855687,0.08594654105583185,0.08943308171503904
2005-08-02,1244.1199951171875,1244.68994140625,1235.3499755859375,1235.3499755859375,2043120000,0.0070741377861634,0.09402804384145416,0.08789335507523631,0.09017876359207776
2005-08-03,1245.0400390625,1245.8599853515625,1240.5699462890625,1244.1199951171875,1999980000,0.0007392405265853,0.09159141339479626,0.08433682906600841,0.0872076011854181
2005-08-04,1235.8599853515625,1245.0400390625,1235.1500244140625,1245.0400390625,1981220000,-0.0074006171302287,0.09961452254861962,0.08294658316178784,0.08851615908566683
2005-08-05,1226.4200439453125,1235.8599853515625,1225.6199951171875,1235.8599853515625,1930280000,-0.0076676799911791,0.09948306541601155,0.08884098118329231,0.09006107824000786
2005-08-08,1223.1300048828125,1232.280029296875,1222.6700439453125,1226.4200439453125,1804140000,-0.0026862411261644,0.09772913295157282,0.08103288713546715,0.08957460316100095
2005-08-09,1231.3800048828125,1234.1099853515625,1223.1300048828125,1223.1300048828125,1897520000,0.0067223446107129,0.09568449609506847,0.0814879726883553,0.08736984752414789
2005-08-10,1229.1300048828125,1242.68994140625,1226.5799560546875,1231.3800048828125,2172320000,-0.00182888963526,0.09264227448500623,0.08158067057732205,0.087268401009302
2005-08-11,1237.81005859375,1237.81005859375,1228.3299560546875,1229.1300048828125,1941560000,0.0070371304596963,0.10151247989058731,0.08488302126709453,0.08531130769715836
2005-08-12,1230.3900146484375,1237.81005859375,1225.8699951171875,1237.81005859375,1709300000,-0.0060125322731808,0.09369102851060727,0.08747352156198672,0.08573904202699996
2005-08-15,1233.8699951171875,1236.239990234375,1226.199951171875,1230.4000244140625,1562880000,0.0028243633125434,0.08941222765461168,0.0879047980462539,0.08384808456785356
2005-08-16,1219.3399658203125,1233.8699951171875,1219.050048828125,1233.8699951171875,1820410000,-0.0118458667931726,0.11719454902819579,0.0955021020760932,0.08672055692800397
2005-08-17,1220.239990234375,1225.6300048828125,1218.0699462890625,1219.3399658203125,1859150000,0.0007378519836267,0.11878836857519966,0.09234983474112275,0.08460839504328224
2005-08-18,1219.02001953125,1222.6400146484375,1215.9300537109375,1220.239990234375,1808170000,-0.0010002794289758,0.09364639802935265,0.0904765846418541,0.08422524860914618
2005-08-19,1219.7099609375,1225.0799560546875,1219.02001953125,1219.02001953125,1558790000,0.000565820267256,0.09221081811820928,0.08785948045877057,0.08413918071628444
2005-08-22,1221.72998046875,1228.9599609375,1216.469970703125,1219.7099609375,1621330000,0.0016547775416798,0.08887409462958777,0.08574089039214972,0.08388868119141907
2005-08-23,1217.5899658203125,1223.0400390625,1214.43994140625,1221.72998046875,1678620000,-0.003394403944289,0.031462828598442676,0.08556497248563233,0.08422484613468229
2005-08-24,1209.5899658203125,1224.1500244140625,1209.3699951171875,1217.5699462890625,1930800000,-0.0065920361862354,0.05245014112377936,0.08772764091002876,0.08503331066386227
2005-08-25,1212.3699951171875,1213.72998046875,1209.5699462890625,1209.5899658203125,1571110000,0.0022956866031227,0.060093461011771876,0.08630812705288611,0.08422849996493453
2005-08-26,1205.0999755859375,1212.4000244140625,1204.22998046875,1212.4000244140625,1541090000,-0.0060145867668055,0.06646350773431804,0.08457607614152597,0.08512078877857268
2005-08-29,1212.280029296875,1214.280029296875,1201.530029296875,1205.0999755859375,1599450000,0.0059403774422037,0.08682191426555085,0.08517850491151072,0.08497447521408255
2005-08-30,1208.4100341796875,1212.280029296875,1201.0699462890625,1212.280029296875,1916470000,-0.0031974340479844,0.0865696231022448,0.08528495125017267,0.08338900998403209
2005-08-31,1220.3299560546875,1220.3599853515625,1204.4000244140625,1208.4100341796875,2365510000,0.0098158037746471,0.10278009064388502,0.08902256125441291,0.08557873886961745
2005-09-01,1221.5899658203125,1227.2900390625,1216.1800537109375,1220.3299560546875,2229860000,0.0010319829623916,0.10276286541965486,0.0890970295912021,0.08436513709629859
2005-09-02,1218.02001953125,1224.449951171875,1217.75,1221.5899658203125,1640160000,-0.002926655374129,0.09006159510871889,0.08629128873759655,0.08459464458277109
2005-09-06,1233.3900146484375,1233.6099853515625,1218.02001953125,1218.02001953125,1932090000,0.0125398821997119,0.11607030983109096,0.09377797810381051,0.0880726694873493
2005-09-07,1236.3599853515625,1237.06005859375,1230.9300537109375,1233.3900146484375,2067700000,0.0024050791657059,0.1017832408940161,0.09341357468207136,0.08799069436988348
2005-09-08,1231.6700439453125,1236.3599853515625,1229.510009765625,1236.3599853515625,1955380000,-0.0038005591470121,0.10348794320824704,0.09169576519886942,0.08789055272504573
2005-09-09,1241.47998046875,1243.1300048828125,1231.6700439453125,1231.6700439453125,1992560000,0.0079331927913957,0.11135025012642068,0.09538877528384791,0.08898159121408297
2005-09-12,1240.56005859375,1242.5999755859375,1239.1500244140625,1241.47998046875,1938050000,-0.0007412627537386,0.10461472418111491,0.09240666003587344,0.08895165072714652
2005-09-13,1231.199951171875,1240.5699462890625,1231.199951171875,1240.5699462890625,2082360000,-0.0075736739218884,0.09406315888335001,0.0938559098280688,0.09030320645041781
2005-09-14,1227.1600341796875,1234.739990234375,1226.1600341796875,1231.199951171875,1986750000,-0.0032866794553653,0.09220032748731016,0.09395184173464524,0.09051292085314736
2005-09-15,1227.72998046875,1231.8800048828125,1224.8499755859375,1227.1600341796875,2079340000,0.0004643355066027,0.09043252666204653,0.08397144695594677,0.09025712531926096
2005-09-16,1237.9100341796875,1237.949951171875,1228.4200439453125,1228.4200439453125,3152470000,0.0082575813959488,0.09237851799089342,0.08836120993133491,0.09120096841925372
2005-09-19,1231.02001953125,1237.9100341796875,1227.6500244140625,1237.9100341796875,2076540000,-0.0055813914408066,0.09907233121679906,0.09085182245423078,0.09193152668197688
2005-09-20,1221.3399658203125,1236.489990234375,1220.0699462890625,1231.02001953125,2319250000,-0.0078945212311794,0.10032086880334726,0.09535093238333288,0.0932450429822752
2005-09-21,1210.199951171875,1221.52001953125,1209.8900146484375,1221.3399658203125,2548150000,-0.0091629937998308,0.11422549250714374,0.10031112399517256,0.09506682674918568
2005-09-22,1214.6199951171875,1216.6400146484375,1205.3499755859375,1210.199951171875,2424720000,0.0036456717931691,0.12189915988950221,0.10067263695641311,0.09274466287219658
2005-09-23,1215.2900390625,1218.8299560546875,1209.800048828125,1214.6199951171875,1973020000,0.0005514969302322,0.08803247830693772,0.09788563193181463,0.09136692898973595
2005-09-26,1215.6300048828125,1222.56005859375,1211.8399658203125,1215.2900390625,2022220000,0.0002797013611169,0.08990589577780701,0.097596686959174,0.09134198294074886
2005-09-27,1215.6600341796875,1220.1700439453125,1211.1099853515625,1215.6300048828125,1976270000,2.4702356686383468e-05,0.07666277988170166,0.09501561913151793,0.0895880762647943
2005-09-28,1216.8900146484375,1220.97998046875,1212.719970703125,1215.6600341796875,2106980000,0.0010112684622163,0.023301343910076,0.0929152922588285,0.08954204899526298
2005-09-29,1227.6800537109375,1228.699951171875,1211.5400390625,1216.8900146484375,2176120000,0.0088278174348153,0.059640142102204446,0.09666862109147316,0.08990365435516882
2005-09-30,1228.81005859375,1229.5699462890625,1225.219970703125,1227.6800537109375,2097520000,0.000920015885151,0.05907688348178318,0.0909003970989306,0.08980445395543282
2005-10-03,1226.699951171875,1233.3399658203125,1225.1500244140625,1228.81005859375,2097490000,-0.0017186718302037,0.06463799225422585,0.09113177205787383,0.08828295706381241
2005-10-04,1214.469970703125,1229.8800048828125,1214.02001953125,1226.699951171875,2341420000,-0.0100198537435489,0.1073611232928985,0.09730071047061808,0.08899691990315683
2005-10-05,1196.3900146484375,1214.469970703125,1196.25,1214.469970703125,2546780000,-0.0149990419345344,0.14835853747907538,0.09883946072658108,0.09395387404527593
2005-10-06,1191.489990234375,1202.1400146484375,1181.9200439453125,1196.3900146484375,2792030000,-0.0041040850309423,0.10255707225201526,0.09821026703316484,0.09126530146012717
2005-10-07,1195.9000244140625,1199.7099609375,1191.4599609375,1191.489990234375,2126080000,0.0036944438643394,0.11541018394088287,0.09966950978555648,0.09066880081166802
2005-10-10,1187.3299560546875,1196.52001953125,1186.1199951171875,1195.9000244140625,2195990000,-0.0071920086354525,0.11077123874146892,0.09550168652973073,0.0915454666036012
2005-10-11,1184.8699951171875,1193.0999755859375,1183.1600341796875,1187.3299560546875,2299040000,-0.0020739919651937,0.10932745910168658,0.0953701115232072,0.09156020853842549
2005-10-12,1177.6800537109375,1190.02001953125,1173.6500244140625,1184.8699951171875,2491280000,-0.0060866127317489,0.06822160091926668,0.09444649074149712,0.09200648025711658
2005-10-13,1176.8399658203125,1179.56005859375,1168.199951171875,1177.6800537109375,2351150000,-0.0007135959085549,0.06947673115222135,0.09446534240965182,0.09193361504115131
2005-10-14,1186.5699462890625,1187.1300048828125,1175.43994140625,1176.8399658203125,2188940000,0.0082338957713797,0.09692245657162954,0.1006448141742346,0.09308958450222257
2005-10-17,1190.0999755859375,1191.2099609375,1184.47998046875,1186.5699462890625,2054570000,0.0029705697541051,0.08599853057117568,0.0956466575541903,0.0922163014289693
2005-10-18,1178.1400146484375,1190.0999755859375,1178.1300048828125,1190.0999755859375,2197010000,-0.0101003805897564,0.1149411719855519,0.09907245115488769,0.09354415522685945
2005-10-19,1195.760009765625,1195.760009765625,1170.550048828125,1178.1400146484375,2703590000,0.0148450385600937,0.14914840223405293,0.1126704840772504,0.0978210821134336
2005-10-20,1177.800048828125,1197.300048828125,1173.300048828125,1195.760009765625,2617250000,-0.0151336416769068,0.19889248929315062,0.11978912544642824,0.10141925962090781
2005-10-21,1179.5899658203125,1186.4599609375,1174.9200439453125,1177.800048828125,2470920000,0.0015185585117699,0.1870884354723318,0.11890770032395119,0.10132687764547185
2005-10-24,1199.3800048828125,1199.3900146484375,1179.5899658203125,1179.5899658203125,2197790000,0.0166378691830259,0.22707733626628807,0.13428615253355114,0.10697999493036119
2005-10-25,1196.5400390625,1201.300048828125,1189.2900390625,1199.3800048828125,2312470000,-0.0023706693865325,0.20790677272233382,0.13437437018002468,0.10656667642113571
2005-10-26,1191.3800048828125,1204.010009765625,1191.3800048828125,1196.5400390625,2467750000,-0.004321788096966,0.18268731839993688,0.1348996366742116,0.10609824982264539
2005-10-27,1178.9000244140625,1192.6500244140625,1178.8900146484375,1191.3800048828125,2395370000,-0.0105304821715562,0.16152641553955674,0.13864668259438265,0.10700630910194725
2005-10-28,1198.4100341796875,1198.4100341796875,1178.9000244140625,1178.9000244140625,2379400000,0.0164138857010116,0.19943099389305416,0.1479520644954786,0.11232882108936218
2005-10-31,1207.010009765625,1211.4300537109375,1198.4100341796875,1198.4100341796875,2567470000,0.0071505284498289,0.1679422066134854,0.1506004991203007,0.11234980882669052
2005-11-01,1202.760009765625,1207.3399658203125,1201.6600341796875,1207.010009765625,2457850000,-0.0035273112139893,0.1697125280354025,0.15086168478207926,0.11248548047116932
2005-11-02,1214.760009765625,1215.1700439453125,1201.0699462890625,1202.760009765625,2648090000,0.0099276104936784,0.17150682336324158,0.15155556263575432,0.11352901450906111
2005-11-03,1219.93994140625,1224.699951171875,1214.760009765625,1214.760009765625,2716630000,0.004255094722214,0.11650522181036357,0.14189656039364154,0.11287507929410619
2005-11-04,1220.1400146484375,1222.52001953125,1214.449951171875,1219.93994140625,2050510000,0.000163989087439,0.08536833425113013,0.14075502774190451,0.11275188678448923
2005-11-07,1222.81005859375,1224.1800537109375,1217.2900390625,1220.1400146484375,1987580000,0.0021859186053234,0.07940537838189479,0.14050571099453782,0.11200881090900972
2005-11-08,1218.5899658203125,1222.81005859375,1216.0799560546875,1222.81005859375,1965050000,-0.0034571122587991,0.07906488864540698,0.13832067070659348,0.11215755804915609
2005-11-09,1220.6500244140625,1226.5899658203125,1216.530029296875,1218.5899658203125,2214460000,0.0016890991389006,0.04562115905813831,0.13779880382918433,0.11127374412979023
2005-11-10,1230.9599609375,1232.4100341796875,1215.050048828125,1220.6500244140625,2378460000,0.0084107972828812,0.06836073626258962,0.1370014323291952,0.11195981969757828
2005-11-11,1234.719970703125,1235.699951171875,1230.719970703125,1230.9599609375,1773140000,0.0030498789659875,0.06707146444360997,0.1366449755266825,0.11198378842708852
2005-11-14,1233.760009765625,1237.199951171875,1231.780029296875,1234.719970703125,1899780000,-0.0007777749817605,0.07079649719029982,0.13526158967473567,0.1093781940563659
2005-11-15,1229.010009765625,1237.93994140625,1226.4100341796875,1233.760009765625,2359370000,-0.0038574498246252,0.07269487629444711,0.13661469248813085,0.10966979923149839
2005-11-16,1231.2099609375,1232.239990234375,1227.1800537109375,1229.010009765625,2121580000,0.001788418746649,0.0726971070272753,0.1299025276811011,0.10969648833247951
2005-11-17,1242.800048828125,1242.9599609375,1231.2099609375,1231.2099609375,2298040000,0.0093695438856847,0.07835256132283039,0.12440091454020123,0.11123188446707602
2005-11-18,1248.27001953125,1249.5799560546875,1240.7099609375,1242.800048828125,2453290000,0.0043916705227246,0.08013622145045804,0.10816679905045222,0.1115019621119476
2005-11-21,1254.8499755859375,1255.8900146484375,1246.9000244140625,1248.27001953125,2117350000,0.005257415724039,0.07749952048942296,0.10839816972660173,0.11166638012914289
2005-11-22,1261.22998046875,1261.9000244140625,1251.4000244140625,1254.8499755859375,2291420000,0.0050713957173167,0.043252033167156395,0.09677029201656019,0.11109974279911934
2005-11-23,1265.6099853515625,1270.6400146484375,1259.510009765625,1261.22998046875,1985400000,0.0034667880268314,0.03600541555269561,0.09524934693866734,0.11119431740300557
2005-11-25,1268.25,1268.780029296875,1265.5400390625,1265.6099853515625,724940000,0.0020837896481924,0.02073412391196556,0.09184667458665949,0.11038863158468844
2005-11-28,1257.4599609375,1268.43994140625,1257.1700439453125,1268.25,2016900000,-0.0085442151885628,0.09117929948191958,0.08835740743313535,0.11144895093513395
2005-11-29,1257.47998046875,1266.1800537109375,1257.4599609375,1257.4599609375,2268340000,1.592048455771274e-05,0.08482359554379368,0.07430006358000217,0.11119117796761308
2005-11-30,1249.47998046875,1260.9300537109375,1249.3900146484375,1257.47998046875,2374690000,-0.0063822536299549,0.08421572913966338,0.07785214393632614,0.1104703066581148
2005-12-01,1264.6700439453125,1266.1700439453125,1249.47998046875,1249.47998046875,2614830000,0.0120838041996217,0.12896196922116976,0.08336649931665811,0.11292169971026682
