Date,Close,High,Low,Open,Volume,log_return,vol_5d,vol_21d,vol_63d,vol_ratio,rsi,ma_distance
2005-06-06,1197.510009765625,1198.780029296875,1192.75,1196.02001953125,1547120000,0.001245015026845,0.1032141437349645,0.0995337304536785,0.1198979433893512,1.0369765431729578,71.31572491618284,0.01051987544114119
2005-06-07,1197.260009765625,1208.8499755859375,1197.260009765625,1197.510009765625,1851370000,-0.0002087883169316,0.0896627518968593,0.0993466546161193,0.1195571152385771,0.9025241186361119,67.5651665265236,0.009524322012925262
2005-06-08,1194.6700439453125,1201.969970703125,1193.3299560546875,1197.260009765625,1715490000,-0.0021655874330349,0.0554410783953111,0.0979662697154088,0.1179063071544703,0.5659200718407159,57.906636239005465,0.0061336685475217294
2005-06-09,1200.9300537109375,1201.8599853515625,1191.0899658203125,1194.6700439453125,1824120000,0.0052262679572472,0.0707794404607216,0.0898473885237285,0.1183329209639272,0.7877740424478659,58.44055045794787,0.010137326610604114
2005-06-10,1198.1099853515625,1202.7900390625,1192.6400146484375,1200.9300537109375,1664180000,-0.0023509984096796,0.0492588656388504,0.0901441685107254,0.1174415984749832,0.5464453935585368,57.43637930006435,0.00612561413839962
2005-06-13,1200.8199462890625,1206.030029296875,1194.510009765625,1198.1099853515625,1661350000,0.0022593090815211,0.0509193029681776,0.0804986686109516,0.1169785246751859,0.6325483867847497,56.05213994565218,0.006424939578390657
2005-06-14,1203.9100341796875,1207.530029296875,1200.1800537109375,1200.8199462890625,1698150000,0.0025700096198286,0.0521110553643549,0.0772337423237193,0.1160986886417296,0.674718766649108,58.148449156345904,0.007401292458169277
2005-06-15,1206.5799560546875,1208.0799560546875,1198.6600341796875,1203.9100341796875,1840440000,0.0022152533117078,0.0433123904890042,0.0715411440887393,0.114967333897085,0.6054193155658751,64.04468108441438,0.008252627313187526
2005-06-16,1210.9599609375,1212.0999755859375,1205.469970703125,1206.550048828125,1776040000,0.0036235262503505,0.0367513544500158,0.0693415323682166,0.1151253148848225,0.5300049363613597,61.9619209828651,0.010839936363100013
2005-06-17,1216.9599609375,1219.550048828125,1210.9300537109375,1210.9300537109375,2407370000,0.0049425124446245,0.0185074443207582,0.063535049788901,0.1154914086943835,0.2912950313606472,64.99991942566615,0.014752300303791042
2005-06-20,1216.0999755859375,1219.0999755859375,1210.6500244140625,1216.9599609375,1714530000,-0.0007069167302181,0.0332932615762522,0.0626244833974788,0.1150098857232597,0.5316333128840239,72.70205906142488,0.012902601136595587
2005-06-21,1213.6099853515625,1217.1300048828125,1211.8599853515625,1216.0999755859375,1720700000,-0.0020496200337477,0.0464767076191919,0.0629219430932074,0.1130690408991077,0.7386406924901401,62.39390260425106,0.00999793924474971
2005-06-22,1213.8800048828125,1219.5899658203125,1211.68994140625,1213.6099853515625,1823250000,0.0002224680912793,0.0469786239416198,0.0620788217736621,0.113070633691241,0.7567576606544296,60.860657437437276,0.009390593259098171
2005-06-23,1200.72998046875,1216.449951171875,1200.719970703125,1213.8800048828125,2029920000,-0.0108921560852183,0.0916823210868528,0.0741324269346607,0.1153326755533708,1.236737078197377,54.80313902015167,-0.0019890049330033004
2005-06-24,1191.5699462890625,1200.9000244140625,1191.449951171875,1200.72998046875,2418800000,-0.0076579686707717,0.07659555796889,0.0781403212078846,0.1163676823128874,0.9802309074864831,44.76185555246972,-0.009353473238534245
2005-06-27,1190.68994140625,1194.3299560546875,1188.300048828125,1191.5699462890625,1738620000,-0.0007387984219396,0.0765037975906233,0.0747101939328044,0.1152878318141621,1.0240074822912666,44.26996388784792,-0.009752074066212674
2005-06-28,1201.5699462890625,1202.5400390625,1190.68994140625,1190.68994140625,1772410000,0.0090960684956601,0.1231517074234048,0.0814203447049524,0.1134832359161921,1.5125422014568564,55.25745963241312,-0.0011218890783641574
2005-06-29,1199.8499755859375,1204.0699462890625,1198.699951171875,1201.5699462890625,1769280000,-0.0014324616711678,0.1218284925059656,0.0784957692667114,0.1135182870220344,1.5520389652086741,49.11585073385988,-0.0024534509126173517
2005-06-30,1191.3299560546875,1203.27001953125,1190.510009765625,1199.8499755859375,2109490000,-0.0071262354410534,0.107199931956472,0.0759618868306128,0.1136722711400248,1.4112331384753098,44.92361012097349,-0.00900303763574818
2005-07-01,1194.43994140625,1197.8900146484375,1191.3299560546875,1191.3299560546875,1593820000,0.0026071140527265,0.0945030135747929,0.0763398255843465,0.1136621171773278,1.2379254583229067,45.25156312745417,-0.006350723357403797
2005-07-05,1204.989990234375,1206.3399658203125,1192.489990234375,1194.43994140625,1805820000,0.0087938528037953,0.1097518020598403,0.0788088336030027,0.1146399695986212,1.3926332498804885,50.72344308865305,0.0021140294972297516
2005-07-06,1194.93994140625,1206.1099853515625,1194.780029296875,1204.989990234375,1883470000,-0.0083753341656375,0.1125264495224383,0.0842963317675752,0.1158724205513827,1.334891414168533,42.90417303533663,-0.0061480814431505776
2005-07-07,1197.8699951171875,1198.4599609375,1183.550048828125,1194.93994140625,1952440000,0.0024490496555651,0.1151615031066102,0.0847555841417098,0.1153693435399928,1.3587482674187255,41.87666942916317,-0.003843667034935716
2005-07-08,1211.8599853515625,1212.72998046875,1197.199951171875,1197.8699951171875,1900810000,0.0116113817978247,0.1221177993023945,0.0932786092762726,0.1163285589449422,1.3091725986255431,47.12061586387038,0.007332695594690739
2005-07-11,1219.43994140625,1220.030029296875,1211.8599853515625,1211.8599853515625,1846300000,0.0062353315852996,0.1233121225882239,0.0939612374311036,0.1169070928596388,1.3123722713703256,51.752708078433386,0.012735578333066112
2005-07-12,1222.2099609375,1225.5400390625,1216.5999755859375,1219.43994140625,1932010000,0.002268974529875,0.1163093530390394,0.0934148584087451,0.1165187468304764,1.2450840799877616,54.499769426017686,0.014135291098207126
2005-07-13,1223.2900390625,1224.4599609375,1219.6400146484375,1222.2099609375,1812500000,0.0008833189083851,0.0690438988977342,0.0932930786963377,0.1138134469297443,0.7400752538402892,54.88223037120075,0.01421602840916369
2005-07-14,1226.5,1233.1600341796875,1223.2900390625,1223.2900390625,2048710000,0.0026206023564184,0.0687030719043729,0.0933047710431936,0.1117712338648446,0.7363296767811388,64.907999028298,0.016038352669745133
2005-07-15,1227.9200439453125,1229.530029296875,1223.5,1226.5,1716400000,0.0011571320950246,0.0339998376033571,0.0931866476604521,0.1058119467878202,0.3648573959570223,73.09697035508742,0.016500641573048272
2005-07-18,1221.1300048828125,1227.9200439453125,1221.1300048828125,1227.9200439453125,1582100000,-0.0055450532453315,0.0529474890791359,0.0951219573753176,0.106584474261375,0.5566274132714052,67.99053452517514,0.010705239329914679
2005-07-19,1229.3499755859375,1230.3399658203125,1221.1300048828125,1221.1300048828125,2041280000,0.0067088909926407,0.0700809300302277,0.0963737798202292,0.1067444899162218,0.7271783898167441,66.95140736591514,0.016951113947028362
2005-07-20,1235.199951171875,1236.56005859375,1222.9100341796875,1229.3499755859375,2063340000,0.0047473061990917,0.0743417747528795,0.0973726124438167,0.102912900908193,0.7634772538918391,70.53555093201265,0.020878735602317032
2005-07-21,1227.0400390625,1235.8299560546875,1224.699951171875,1235.199951171875,2129840000,-0.0066280638886801,0.0950898849998146,0.1002749710380778,0.09721721850701,0.9482913235019111,70.8319031755911,0.013583442850527727
2005-07-22,1233.6800537109375,1234.18994140625,1226.1500244140625,1227.0400390625,1766990000,0.0053968192352822,0.1025628191838778,0.1016711860414575,0.096360037670235,1.008769772215077,71.98569191100532,0.017683388356988336
2005-07-25,1229.030029296875,1238.3599853515625,1228.1500244140625,1233.6800537109375,1717580000,-0.0037763518915584,0.0960856852478915,0.0940921094694988,0.0956053683442184,1.0211874915934258,64.42285439754394,0.012283453752672325
2005-07-26,1231.1600341796875,1234.4200439453125,1229.030029296875,1229.030029296875,1934180000,0.0017315779350908,0.0841573762901645,0.0885257245528564,0.0935328476719685,0.9506544760321767,74.01224586908282,0.012350587979939496
2005-07-27,1236.7900390625,1237.6400146484375,1230.1500244140625,1231.1600341796875,1945800000,0.0045625028725135,0.0835493569335188,0.0886984943122328,0.0936187650405158,0.9419478603482465,74.91042394903424,0.015509507151213221
2005-07-28,1243.719970703125,1245.1500244140625,1235.81005859375,1236.7900390625,2001680000,0.0055875200204187,0.0624780866816591,0.085853606564042,0.0905121065886007,0.7277281547287583,72.4176849222587,0.019363644519521026
2005-07-29,1234.1800537109375,1245.0400390625,1234.1800537109375,1243.719970703125,1789600000,-0.0077000395768761,0.0899938223521902,0.0912567296908722,0.0897240059502516,0.9861609402072588,60.0932162446358,0.009771471657289034
2005-08-01,1235.3499755859375,1239.0999755859375,1233.800048828125,1234.1800537109375,1716870000,0.0009474855123392,0.0832322749285568,0.0859465410558318,0.089433081715039,0.9684191348025072,59.19913993344397,0.009039967780474898
2005-08-02,1244.1199951171875,1244.68994140625,1235.3499755859375,1235.3499755859375,2043120000,0.0070741377861634,0.0940280438414541,0.0878933550752363,0.0901787635920777,1.0697969574715467,63.16522828658148,0.014581980862607844
2005-08-03,1245.0400390625,1245.8599853515625,1240.5699462890625,1244.1199951171875,1999980000,0.0007392405265853,0.0915914133947962,0.0843368290660084,0.0872076011854181,1.0860191734634679,62.06722304499546,0.013262349708856253
2005-08-04,1235.8599853515625,1245.0400390625,1235.1500244140625,1245.0400390625,1981220000,-0.0074006171302287,0.0996145225486196,0.0829465831617878,0.0885161590856668,1.2009478721301985,54.69375561065584,0.004238822589442592
2005-08-05,1226.4200439453125,1235.8599853515625,1225.6199951171875,1235.8599853515625,1930280000,-0.0076676799911791,0.0994830654160115,0.0888409811832923,0.0900610782400078,1.1197880087654928,53.03224524409938,-0.004021097457922624
2005-08-08,1223.1300048828125,1232.280029296875,1222.6700439453125,1226.4200439453125,1804140000,-0.0026862411261644,0.0977291329515728,0.0810328871354671,0.0895746031610009,1.2060428352774064,46.221150993770394,-0.006841757092840998
2005-08-09,1231.3800048828125,1234.1099853515625,1223.1300048828125,1223.1300048828125,1897520000,0.0067223446107129,0.0956844960950684,0.0814879726883553,0.0873698475241478,1.174216181092229,47.74500944713711,-0.0005150176966675834
2005-08-10,1229.1300048828125,1242.68994140625,1226.5799560546875,1231.3800048828125,2172320000,-0.00182888963526,0.0926422744850062,0.081580670577322,0.087268401009302,1.1355909902358552,51.32629015240601,-0.0025776927544113324
2005-08-11,1237.81005859375,1237.81005859375,1228.3299560546875,1229.1300048828125,1941560000,0.0070371304596963,0.1015124798905873,0.0848830212670945,0.0853113076971583,1.195910305444551,52.55474893492349,0.0040053169763652
2005-08-12,1230.3900146484375,1237.81005859375,1225.8699951171875,1237.81005859375,1709300000,-0.0060125322731808,0.0936910285106072,0.0874735215619867,0.0857390420269999,1.071078731456062,50.813388605696716,-0.002113145780476535
2005-08-15,1233.8699951171875,1236.239990234375,1226.199951171875,1230.4000244140625,1562880000,0.0028243633125434,0.0894122276546116,0.0879047980462539,0.0838480845678535,1.0171484337813337,51.59503384058284,0.00019250602336442523
2005-08-16,1219.3399658203125,1233.8699951171875,1219.050048828125,1233.8699951171875,1820410000,-0.0118458667931726,0.1171945490281957,0.0955021020760932,0.0867205569280039,1.227141041720931,40.703208427471225,-0.011184566594994177
2005-08-17,1220.239990234375,1225.6300048828125,1218.0699462890625,1219.3399658203125,1859150000,0.0007378519836267,0.1187883685751996,0.0923498347411227,0.0846083950432822,1.2862867476502806,36.63176828064752,-0.009854091347705143
2005-08-18,1219.02001953125,1222.6400146484375,1215.9300537109375,1220.239990234375,1808170000,-0.0010002794289758,0.0936463980293526,0.0904765846418541,0.0842252486091461,1.0350346269153063,40.465401948515584,-0.01052205609845305
2005-08-19,1219.7099609375,1225.0799560546875,1219.02001953125,1219.02001953125,1558790000,0.000565820267256,0.0922108181182092,0.0878594804587705,0.0841391807162844,1.049526102780458,40.10377966209046,-0.00940038492536295
2005-08-22,1221.72998046875,1228.9599609375,1216.469970703125,1219.7099609375,1621330000,0.0016547775416798,0.0888740946295877,0.0857408903921497,0.083888681191419,1.0365427070223763,34.5094985617453,-0.00746557863138347
2005-08-23,1217.5899658203125,1223.0400390625,1214.43994140625,1221.72998046875,1678620000,-0.003394403944289,0.0314628285984426,0.0855649724856323,0.0842248461346822,0.36770687448915734,31.818762481505132,-0.010283381518343205
2005-08-24,1209.5899658203125,1224.1500244140625,1209.3699951171875,1217.5699462890625,1930800000,-0.0065920361862354,0.0524501411237793,0.0877276409100287,0.0850333106638622,0.5978747471115844,32.32404870324008,-0.015698048826029088
2005-08-25,1212.3699951171875,1213.72998046875,1209.5699462890625,1209.5899658203125,1571110000,0.0022956866031227,0.0600934610117718,0.0863081270528861,0.0842284999649345,0.6962665401712284,39.61565528067991,-0.012175785443152459
2005-08-26,1205.0999755859375,1212.4000244140625,1204.22998046875,1212.4000244140625,1541090000,-0.0060145867668055,0.066463507734318,0.0845760761415259,0.0851207887785726,0.7858428856772792,37.414492990725876,-0.016934666276182776
2005-08-29,1212.280029296875,1214.280029296875,1201.530029296875,1205.0999755859375,1599450000,0.0059403774422037,0.0868219142655508,0.0851785049115107,0.0849744752140825,1.0192937097891936,36.465471455584414,-0.010146084416555104
2005-08-30,1208.4100341796875,1212.280029296875,1201.0699462890625,1212.280029296875,1916470000,-0.0031974340479844,0.0865696231022448,0.0852849512501726,0.083389009984032,1.015063288812862,35.647048875359374,-0.011865421758012114
2005-08-31,1220.3299560546875,1220.3599853515625,1204.4000244140625,1208.4100341796875,2365510000,0.0098158037746471,0.102780090643885,0.0890225612544129,0.0855787388696174,1.154539806489674,38.41150069354413,-0.00110915784888425
2005-09-01,1221.5899658203125,1227.2900390625,1216.1800537109375,1220.3299560546875,2229860000,0.0010319829623916,0.1027628654196548,0.0890970295912021,0.0843651370962985,1.153381497578031,43.647092414580754,0.0005065386374805499
2005-09-02,1218.02001953125,1224.449951171875,1217.75,1221.5899658203125,1640160000,-0.002926655374129,0.0900615951087188,0.0862912887375965,0.084594644582771,1.043692780885304,38.57247212272164,-0.002074042627204901
2005-09-06,1233.3900146484375,1233.6099853515625,1218.02001953125,1218.02001953125,1932090000,0.0125398821997119,0.1160703098310909,0.0937779781038105,0.0880726694873493,1.2377139300508613,60.00859136411383,0.010094076799974558
2005-09-07,1236.3599853515625,1237.06005859375,1230.9300537109375,1233.3900146484375,2067700000,0.0024050791657059,0.1017832408940161,0.0934135746820713,0.0879906943698834,1.0895979651825825,61.154179470329574,0.012319924852774703
2005-09-08,1231.6700439453125,1236.3599853515625,1229.510009765625,1236.3599853515625,1955380000,-0.0038005591470121,0.103487943208247,0.0916957651988694,0.0878905527250457,1.1286011189699194,58.35207187864193,0.00837498604780282
2005-09-09,1241.47998046875,1243.1300048828125,1231.6700439453125,1231.6700439453125,1992560000,0.0079331927913957,0.1113502501264206,0.0953887752838479,0.0889815912140829,1.1673307451015722,62.82855457566646,0.016253763567109062
2005-09-12,1240.56005859375,1242.5999755859375,1239.1500244140625,1241.47998046875,1938050000,-0.0007412627537386,0.1046147241811149,0.0924066600358734,0.0889516507271465,1.132112383896379,61.241870457877965,0.015078204327424807
2005-09-13,1231.199951171875,1240.5699462890625,1231.199951171875,1240.5699462890625,2082360000,-0.0075736739218884,0.09406315888335,0.0938559098280688,0.0903032064504178,1.0022081620183625,57.64865039151201,0.0075294319432848075
2005-09-14,1227.1600341796875,1234.739990234375,1226.1600341796875,1231.199951171875,1986750000,-0.0032866794553653,0.0922003274873101,0.0939518417346452,0.0905129208531473,0.981357318653933,60.334147041929924,0.0039022225771540068
2005-09-15,1227.72998046875,1231.8800048828125,1224.8499755859375,1227.1600341796875,2079340000,0.0004643355066027,0.0904325266620465,0.0839714469559467,0.0902571253192609,1.076943770058999,59.27538902689833,0.004060867514549867
2005-09-16,1237.9100341796875,1237.949951171875,1228.4200439453125,1228.4200439453125,3152470000,0.0082575813959488,0.0923785179908934,0.0883612099313349,0.0912009684192537,1.045464611255101,69.14022109739736,0.011604913943855549
2005-09-19,1231.02001953125,1237.9100341796875,1227.6500244140625,1237.9100341796875,2076540000,-0.0055813914408066,0.099072331216799,0.0908518224542307,0.0919315266819768,1.0904825961714706,60.96936369430575,0.005509810113844304
2005-09-20,1221.3399658203125,1236.489990234375,1220.0699462890625,1231.02001953125,2319250000,-0.0078945212311794,0.1003208688033472,0.0953509323833328,0.0932450429822752,1.052122578099542,57.08646772479977,-0.0023810668217739443
2005-09-21,1210.199951171875,1221.52001953125,1209.8900146484375,1221.3399658203125,2548150000,-0.0091629937998308,0.1142254925071437,0.1003111239951725,0.0950668267491856,1.1387121184350484,44.400207837077325,-0.011182048399821665
2005-09-22,1214.6199951171875,1216.6400146484375,1205.3499755859375,1210.199951171875,2424720000,0.0036456717931691,0.1218991598895022,0.1006726369564131,0.0927446628721965,1.2108469945242348,46.277117357717,-0.007774460210194989
2005-09-23,1215.2900390625,1218.8299560546875,1209.800048828125,1214.6199951171875,1973020000,0.0005514969302322,0.0880324783069377,0.0978856319318146,0.0913669289897359,0.8993401438962928,48.49521461560821,-0.00734549334911209
2005-09-26,1215.6300048828125,1222.56005859375,1211.8399658203125,1215.2900390625,2022220000,0.0002797013611169,0.089905895777807,0.097596686959174,0.0913419829407488,0.9211982350939416,38.266367727470694,-0.0074946334652277406
2005-09-27,1215.6600341796875,1220.1700439453125,1211.1099853515625,1215.6300048828125,1976270000,2.4702356686383468e-05,0.0766627798817016,0.0950156191315179,0.0895880762647943,0.8068439755740282,35.77127168619501,-0.0076070471541179255
2005-09-28,1216.8900146484375,1220.97998046875,1212.719970703125,1215.6600341796875,2106980000,0.0010112684622163,0.023301343910076,0.0929152922588285,0.0895420489952629,0.2507805049481721,39.3331242445493,-0.006946687130154504
2005-09-29,1227.6800537109375,1228.699951171875,1211.5400390625,1216.8900146484375,2176120000,0.0088278174348153,0.0596401421022044,0.0966686210914731,0.0899036543551688,0.616954513562055,40.17940445227435,0.001558242064421383
2005-09-30,1228.81005859375,1229.5699462890625,1225.219970703125,1227.6800537109375,2097520000,0.000920015885151,0.0590768834817831,0.0909003970989306,0.0898044539554328,0.6499078702317145,41.66314447454668,0.0021849595228576255
2005-10-03,1226.699951171875,1233.3399658203125,1225.1500244140625,1228.81005859375,2097490000,-0.0017186718302037,0.0646379922542258,0.0911317720578738,0.0882829570638124,0.7092805373429701,46.441011778335586,0.0001100166937854496
2005-10-04,1214.469970703125,1229.8800048828125,1214.02001953125,1226.699951171875,2341420000,-0.0100198537435489,0.1073611232928985,0.097300710470618,0.0889969199031568,1.1033950602582543,41.114680004718004,-0.009096656943788277
2005-10-05,1196.3900146484375,1214.469970703125,1196.25,1214.469970703125,2546780000,-0.0149990419345344,0.1483585374790753,0.098839460726581,0.0939538740452759,1.5010051288065869,32.37749421705438,-0.02225403463753898
2005-10-06,1191.489990234375,1202.1400146484375,1181.9200439453125,1196.3900146484375,2792030000,-0.0041040850309423,0.1025570722520152,0.0982102670331648,0.0912653014601271,1.0442601914256329,22.25017914974292,-0.024657196470532362
2005-10-07,1195.9000244140625,1199.7099609375,1191.4599609375,1191.489990234375,2126080000,0.0036944438643394,0.1154101839408828,0.0996695097855564,0.090668800811668,1.1579286803877453,28.363803178088787,-0.01921746756475642
2005-10-10,1187.3299560546875,1196.52001953125,1186.1199951171875,1195.9000244140625,2195990000,-0.0071920086354525,0.1107712387414689,0.0955016865297307,0.0915454666036012,1.1598877754581287,28.757098503748253,-0.024115842400771588
2005-10-11,1184.8699951171875,1193.0999755859375,1183.1600341796875,1187.3299560546875,2299040000,-0.0020739919651937,0.1093274591016865,0.0953701115232072,0.0915602085384254,1.1463492844409955,32.25453892399922,-0.02427998510372758
2005-10-12,1177.6800537109375,1190.02001953125,1173.6500244140625,1184.8699951171875,2491280000,-0.0060866127317489,0.0682216009192666,0.0944464907414971,0.0920064802571165,0.7223307121700391,25.087757427274937,-0.028220976827813216
2005-10-13,1176.8399658203125,1179.56005859375,1168.199951171875,1177.6800537109375,2351150000,-0.0007135959085549,0.0694767311522213,0.0944653424096518,0.0919336150411513,0.7354732368505411,24.12866386638828,-0.026870976051084086
2005-10-14,1186.5699462890625,1187.1300048828125,1175.43994140625,1176.8399658203125,2188940000,0.0082338957713797,0.0969224565716295,0.1006448141742346,0.0930895845022225,0.9630149090825384,32.6403878239158,-0.01673812796897477
2005-10-17,1190.0999755859375,1191.2099609375,1184.47998046875,1186.5699462890625,2054570000,0.0029705697541051,0.0859985305711756,0.0956466575541903,0.0922163014289693,0.8991274004787005,35.34403592666838,-0.012138078616117378
2005-10-18,1178.1400146484375,1190.0999755859375,1178.1300048828125,1190.0999755859375,2197010000,-0.0101003805897564,0.1149411719855519,0.0990724511548876,0.0935441552268594,1.160172890098939,30.21549553502426,-0.020309111314689664
2005-10-19,1195.760009765625,1195.760009765625,1170.550048828125,1178.1400146484375,2703590000,0.0148450385600937,0.1491484022340529,0.1126704840772504,0.0978210821134336,1.3237575346866541,34.76517574677085,-0.005059732223355455
2005-10-20,1177.800048828125,1197.300048828125,1173.300048828125,1195.760009765625,2617250000,-0.0151336416769068,0.1988924892931506,0.1197891254464282,0.1014192596209078,1.660355132837987,29.02377954874477,-0.018499964302063243
2005-10-21,1179.5899658203125,1186.4599609375,1174.9200439453125,1177.800048828125,2470920000,0.0015185585117699,0.1870884354723318,0.1189077003239511,0.1013268776454718,1.5733920928806941,30.576389385198752,-0.015543985497715065
2005-10-24,1199.3800048828125,1199.3900146484375,1179.5899658203125,1179.5899658203125,2197790000,0.0166378691830259,0.227077336266288,0.1342861525335511,0.1069799949303611,1.690995921634982,44.143456117493784,0.0016514934931021043
2005-10-25,1196.5400390625,1201.300048828125,1189.2900390625,1199.3800048828125,2312470000,-0.0023706693865325,0.2079067727223338,0.1343743701800246,0.1065666764211357,1.547220444224565,50.06603770543422,7.817848666294148e-05
2005-10-26,1191.3800048828125,1204.010009765625,1191.3800048828125,1196.5400390625,2467750000,-0.004321788096966,0.1826873183999368,0.1348996366742116,0.1060982498226453,1.3542461855633792,49.95169724411601,-0.003171928793020839
2005-10-27,1178.9000244140625,1192.6500244140625,1178.8900146484375,1191.3800048828125,2395370000,-0.0105304821715562,0.1615264155395567,0.1386466825943826,0.1070063091019472,1.1650218563981791,43.02821075565096,-0.011596885394091592
2005-10-28,1198.4100341796875,1198.4100341796875,1178.9000244140625,1178.9000244140625,2379400000,0.0164138857010116,0.1994309938930541,0.1479520644954786,0.1123288210893621,1.3479432988861653,54.169836492133314,0.006042614304522903
2005-10-31,1207.010009765625,1211.4300537109375,1198.4100341796875,1198.4100341796875,2567470000,0.0071505284498289,0.1679422066134854,0.1506004991203007,0.1123498088266905,1.1151503985344167,57.96404104025075,0.014100251666000324
